0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,20.00,18.00,35.00,1718.00,5183.00,139.00,131.00,40871.00,2206.00,0.00,0.00,0.00,0.00,8.00,0.00,101.00,0.00,0.00,0.00,47153.00,0.00,86.00,0.00,5127.00,2.00,48.00,9210.00,23.00,0.00,6.00,0.00,333.00,72.00,55.00,152.00,0.00,1243.00,33875.00,13160.00,2912.00,0.00,1367.00,292.00,2248.00,1406.00,79.00,10015.00,4884.00,3023.00,1023.00,720.00,14.00,8.00,62.00,690.00,0.00,575.00,5819.00,799.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,174.00,6.00,3.00,0.00,7.00,1.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,36.00,0.00,0.00,14.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.00,0.00,0.00,0.00,55.00,0.00,36.00,0.00,104691.00,0.00,2.00,1037.00,23.00,0.00,0.00,0.00,379.00,2900.00,120.00,0.00,0.00,0.00,22247.00,3195.00,3314.00,0.00,0.00,0.00,0.00,0.00,4.00,7.00,3.00,0.00,0.00,0.00,0.00,0.00,17.00,53.00,0.00,189.00,3.00,11.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,6.00,0.00,7.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,581.00,87.00,6.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,454.00,16.00,6.00,0.00,0.00,1.00,9.00,0.00,73.00,1.00,1.00
2.00,1.00,18.00,1.00,3.00,1.00,0.00,0.00,0.00,52.00,0.00,0.00,0.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,104.00,0.00,0.00,0.00,0.00,2.00,1.00,2.00,0.00,0.00,44.00,984.00,109.00,17.00,0.00,23.00,1.00,0.00,51.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,7.00,195.00,0.00
25.00,2.00,31.00,9.00,52.00,16.00,1.00,5.00,16.00,396.00,1.00,11.00,35.00,75.00,38.00,0.00,0.00,0.00,0.00,0.00,0.00,833.00,0.00,0.00,0.00,50.00,0.00,41.00,0.00,15122.00,12.00,29.00,84650.00,0.00,0.00,65.00,0.00,1925.00,384.00,312.00,7.00,0.00,51.00,284850.00,120790.00,16900.00,0.00,7310.00,14.00,17.00,79.00,32.00,12.00,7.00,1298.00,725.00,118.00,19.00,11.00,94.00,143.00,0.00,902.00,135.00,571.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,544.00,0.00,0.00,60.00,179.00,0.00,0.00,0.00,49.00,0.00,4.00,0.00,0.00,0.00,8874.00,560.00,234.00,0.00,0.00,0.00,0.00,70.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88.00,41.00,0.00,356.00,108.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,527.00,90.00,4.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,12.00,0.00,0.00,41.00,102.00,77.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,110.00,0.00,0.00,172.00,0.00,0.00,0.00,0.00,1807.00,0.00,0.00,13.00,0.00,55.00,6918.00,2016.00,17383.00,0.00,183.00,26.00,115.00,85.00,5.00,6.00,3.00,184.00,65.00,9.00,2.00,0.00,7.00,100.00,0.00,12.00,7.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,1.00,0.00,34.00,1.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,33.00,28.00,0.00,0.00,0.00,12.00,4.00,5.00,0.00,136.00,1.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.00,0.00,158.00,19.00,300.00
0.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,5.00,0.00,1.00,6.00,7.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,8.00,0.00,6.00,0.00,12.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,0.00,1.00,18.00,2.00,1.00,12.00,808.00,390.00,7.00,0.00,307.00,4.00,69.00,19.00,0.00,2.00,0.00,324.00,18.00,7.00,1.00,0.00,3.00,22.00,0.00,53.00,2.00,49.00
1.00,0.00,0.00,0.00,5.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,20.00,32.00,267.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,1.00,0.00,212.00,4.00,1.00,336.00,9.00,0.00,6.00,0.00,39.00,9.00,72.00,1316.00,0.00,813.00,13296.00,5438.00,344.00,0.00,544.00,4843.00,24.00,1267.00,10.00,42.00,2.00,1265.00,74.00,18.00,3.00,2.00,8.00,61.00,0.00,39.00,61.00,84.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,0.00,0.00,242.00,70.00,5.00,0.00,4.00,9.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,578.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,105.00,0.00,1.00,0.00,159.00,5.00,0.00,410.00,19.00,0.00,0.00,0.00,80.00,8.00,46.00,62.00,0.00,9350.00,17140.00,1907.00,698.00,0.00,208.00,125.00,13.00,14560.00,9.00,89.00,2.00,347.00,0.00,0.00,1.00,0.00,0.00,111.00,0.00,49.00,270.00,172.00
685.00,37.00,0.00,121.00,7.00,501.00,45.00,191.00,1752.00,19513.00,44.00,44.00,19390.00,193.00,57187.00,0.00,0.00,0.00,0.00,47.00,0.00,1571.00,0.00,0.00,0.00,105.00,0.00,84.00,0.00,357.00,11.00,0.00,57.00,573.00,0.00,64.00,0.00,16.00,20.00,390.00,0.00,114.00,3210.00,15881.00,704.00,138.00,0.00,982.00,94.00,14359.00,4997.00,1870.00,40624.00,19.00,85557.00,5959.00,772.00,77.00,45.00,10927.00,7414.00,0.00,5636.00,417.00,752.00
1599.00,2012.00,15805.00,841.00,7457.00,3960.00,76.00,35.00,412.00,17922.00,5407.00,455.00,6377.00,103560.00,7993.00,0.00,0.00,0.00,0.00,26.00,0.00,3430.00,0.00,0.00,0.00,91598.00,0.00,675.00,0.00,69805.00,260.00,132.00,33390.00,211.00,0.00,68.00,0.00,5626.00,767.00,1122.00,3330.00,34.00,4624.00,346562.00,88708.00,52039.00,0.00,10789.00,5718.00,6618.00,6233.00,832.00,20930.00,8548.00,39346.00,4671.00,2905.00,60.00,34.00,290.00,11592.00,0.00,7861.00,18225.00,2031.00
599.00,1160.00,9162.00,235.00,3976.00,2240.00,34.00,17.00,45.00,9739.00,3130.00,264.00,337.00,59264.00,3805.00,0.00,0.00,0.00,0.00,15.00,0.00,483.00,0.00,0.00,0.00,52800.00,0.00,391.00,0.00,39141.00,144.00,76.00,19039.00,104.00,0.00,28.00,0.00,2916.00,395.00,283.00,1584.00,11.00,2086.00,188483.00,48311.00,27143.00,0.00,5229.00,2618.00,2727.00,2688.00,63.00,11992.00,4936.00,17455.00,1181.00,571.00,23.00,13.00,103.00,1157.00,0.00,3095.00,10296.00,1069.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82.00,139.00,1137.00,33.00,462.00,262.00,4.00,2.00,7.00,1179.00,363.00,31.00,148.00,6903.00,684.00,0.00,0.00,0.00,0.00,8.00,0.00,231.00,0.00,0.00,0.00,6460.00,0.00,86.00,0.00,5023.00,59.00,16.00,2633.00,60.00,0.00,42.00,0.00,525.00,118.00,192.00,485.00,9.00,2093.00,48587.00,12512.00,4786.00,0.00,1529.00,910.00,1304.00,3195.00,31.00,1425.00,573.00,4601.00,356.00,95.00,14.00,8.00,26.00,743.00,0.00,1273.00,1343.00,155.00
63.00,122.00,964.00,25.00,418.00,236.00,4.00,2.00,5.00,1024.00,329.00,28.00,35.00,6234.00,2226.00,0.00,0.00,0.00,0.00,2.00,0.00,94.00,0.00,0.00,0.00,5554.00,0.00,41.00,0.00,4117.00,15.00,8.00,2003.00,11.00,0.00,3.00,0.00,309.00,42.00,34.00,167.00,1.00,235.00,19875.00,5098.00,2877.00,0.00,566.00,277.00,289.00,307.00,354.00,1265.00,519.00,2884.00,126.00,66.00,3.00,2.00,12.00,471.00,0.00,326.00,1090.00,124.00
22.00,43.00,338.00,9.00,147.00,83.00,1.00,1.00,3.00,390.00,161.00,19.00,565.00,2248.00,1031.00,0.00,0.00,0.00,0.00,1.00,0.00,24.00,0.00,0.00,0.00,2326.00,0.00,38.00,0.00,1794.00,13.00,13.00,702.00,7.00,0.00,1.00,0.00,136.00,25.00,35.00,58.00,1.00,329.00,8457.00,1867.00,1252.00,0.00,322.00,110.00,129.00,491.00,379.00,453.00,184.00,735.00,45.00,22.00,1.00,0.00,77.00,342.00,0.00,114.00,380.00,39.00
19.00,36.00,286.00,7.00,124.00,70.00,1.00,1.00,1.00,304.00,98.00,8.00,171.00,1852.00,1320.00,0.00,0.00,0.00,0.00,2.00,0.00,124.00,0.00,0.00,0.00,1650.00,0.00,12.00,0.00,1755.00,5.00,3.00,791.00,7.00,0.00,3.00,0.00,123.00,12.00,63.00,73.00,0.00,65.00,15806.00,3364.00,1130.00,0.00,380.00,129.00,143.00,259.00,131.00,394.00,154.00,2290.00,258.00,29.00,10.00,6.00,31.00,658.00,0.00,252.00,351.00,126.00
4.00,7.00,57.00,1.00,25.00,14.00,0.00,0.00,0.00,60.00,19.00,2.00,16.00,383.00,108.00,0.00,0.00,0.00,0.00,1.00,0.00,9.00,0.00,0.00,0.00,327.00,0.00,3.00,0.00,260.00,1.00,1.00,250.00,9.00,0.00,0.00,0.00,97.00,2.00,55.00,11.00,0.00,13.00,7902.00,2126.00,863.00,0.00,229.00,18.00,24.00,75.00,152.00,75.00,31.00,698.00,23.00,4.00,6.00,4.00,2.00,114.00,0.00,35.00,69.00,22.00
