29200,855,323,37990,23498,37708,43706,61110,655,10495,77919,208,4014,2381,4521,1361,104279,171711,2730,4066,10974,169730,22045,34,65642,54,7910,108925,362,494,405,1621,17005,499,23883,12865,94601,1513,1409,2174,33522,387,1311,1788,1204,960,3798,5,3866,94449,120304,355,1813,0
2704,68,11,199,111,198,593,893,288,209,32245,10,42,18,929,50,26368,5628,783,2157,6147,9189,848,2,5348,58,5739,29448,117,1,167,418,5728,265,88326,13333,1550,2563,558,521,12983,32,588,168,41,41,15,0,24,19335,7888,10,5,0
20526,144,22,51476,28872,51115,11934,18815,13705,10322,26730,125,1485,7954,925,106,38077,85153,1053,13954,20867,4973,2001,8,36830,270,3465,109675,157,5,331,1655,2385,328,5297,18994,111755,2453,23386,1102,18012,283,1238,3183,696,237,330,0,3507,24549,2242,117,318,0
2395,62,9,2,103,174,605,870,868,44,5511,9,39,171,483,146,1214,236,234,178,1780,8983,800,6,6764,62,6029,22093,163,1,216,147,11438,256,6575,373386,23898,250,3523,39767,10131,2069,375,2574,19225,5312,1712,2,464,99773,14955,146,378,0
3496,90,14,673,409,668,6361,9216,1275,336,1529,15,162,213,659,66,4365,630,557,94,2221,12319,1074,1,8841,81,6174,28945,212,1,280,166,6798,181,10580,363813,65705,23693,18034,50129,882,1582,1223,11103,4867,80,29,0,31,23746,1,1,9,0
0,0,0,0,0,0,0,0,48,0,16014,0,0,0,0,0,0,0,0,0,216,287,0,0,34,0,17,2023,16,0,0,6,303,8,1018,1218,5243,272,0,2086,272,256,696,407,4149,1901,2,0,140,110911,7915,0,4,0
0,0,0,0,0,8605,0,0,0,0,12476,15,0,0,908,1,0,0,1778,792,125,78,0,0,303,0,13,1139,28,0,0,166,810,13,569,399370,67542,93,1077,3058,325,920,505,5854,629,1327,3,0,365,134406,39264,0,2,0
0,8,0,0,602,1169,140,226,25122,0,55083,5,0,0,987,1778,347,200,1614,416,24134,5225,65,6,388,40,853,11293,49,0,25,192,620,60,3273,803517,9585,2795,802,4873,4547,2748,3043,4733,538,2774,3407,18,27486,36936,560954,3857,964,0
31121,2249,112,0,4242,8234,6991,11301,6584,3012,37813,33,921,1366,1923,3127,0,360,5018,708,348,1149,239,0,23,35,168,25495,241,0,0,332,4147,120,16344,1581,93,3014,4607,14256,1382,2346,7364,0,169777,1673,520,35,213,70554,180,10,633,0
0,0,0,0,0,0,0,0,0,0,30689,0,0,0,0,0,0,0,0,0,1087,2522,41,0,11,0,30,2725,0,0,0,24,175,31,7750,7078,58594,143,5777,9960,864,3935,714,1411,4858,69,3,0,23,34036,19314,3,900,0
3022,3039,501,12129,6207,12048,5293,8556,68,2918,14744,0,618,1108,52,524,0,0,485,2347,7894,1639,163,0,0,6,698,14798,0,0,0,184,0,0,0,162889,17217,0,3006,0,244,1879,239,0,0,0,0,0,1,12005,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367,0,0,0,0
0,0,0,0,0,0,0,0,0,0,82,0,0,0,16,0,272,225,0,0,121688,290,1,0,1,0,11,0,0,0,0,2,278,629,4291,5695,9899,26,305,2639,513,1742,333,225805,3939,481,265,73,8324,56079,982,8069,294,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1634,275,412,1868,209,2290,1527,1935,16466,8233,2744,333,24992,1037,1183,9458,888,0
0,0,0,0,0,0,0,0,32,0,727,0,0,0,0,0,0,0,0,0,120,54,113,0,303,0,144,0,0,0,0,64,1365,4,4574,90386,0,2398,265,0,2904,665,12,2175,639,145,1969,1,8919,116717,1168,17475,1,0
0,0,0,0,0,0,0,0,29,0,144,0,0,0,0,0,24,0,0,0,0,0,48,0,24,0,6,0,0,0,0,4,1217,52,60,891,302,569,31,154,48,37,10,0,27,18,0,5,45,122040,0,17,17,0
6623,65,11,64,33,64,70,113,3081,282,617,9,21,0,4,18,18,5350,28,21,32251,14766,171,0,308,3,137,4440,6,0,2,46,320,23,8,115629,28942,223,187,79,1964,261,76,627,2837,112,1064,7,1113,80879,18818,0,1478,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
