43,0,0,0,0,0,9,225,34,98,39159,8118,32052,0,0,0,0,0,0,0,0,71,3347,62663,2,0,271344,0,0,0,0,0,287,0,0,0,59407,4496,350,0,0,0,0,0,0,0,0,0,0,0,97,7,11,0
1797,885,608,2809,76,0,6,76,268,148,1353,4394,554,104559,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,6,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
0,3502,510,0,0,0,0,142,0,0,0,0,512547,1467410,0,0,0,0,0,0,0,0,4077,0,0,0,0,0,0,0,0,0,0,0,0,0,64379,5910,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10,0,38874,0,0,0,0,0,0,0,0,14175,0,0,0,0,0,0,0,0,0,0,0,0,0,907818,304237,6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15,30,0,0,0,0,0,0,0,0,73,4416,391690,27386,0,4,0,0,0,0,0,7462,0,0,0,0,0,0,0,0,0,252,0,0,0,16983,92850,4271,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0
6,0,1,2,0,0,0,46,7,12,93,20,0,0,72,0,0,0,0,0,0,7,6,170,1074,0,0,63,12,0,0,0,0,0,812,0,57,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93341,0,0,0,0,0,143462,0,0,0,0,0,0,0,0,0,0,0,0,0,440176,321459,4678,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2170,5455,0,0,0,0,0,6378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,3502,0,0,2,0,0,360629,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3109,171845,0,2166,0,620,0,0,0,41491,0,8251,0,0,0,0,0,0,0,0,0,0,0,0,0,155338,46764,3163,0,0,0,0,0,0,0,0,0,0,0,0,307,0,0
0,0,0,0,0,0,0,0,0,2255,0,322,0,0,0,0,0,0,0,0,0,1191,7342,0,0,0,1151,0,0,0,0,0,0,0,0,0,190021,25972,2333,0,0,0,0,0,0,0,0,0,0,0,0,34,0,36
0,0,0,0,0,0,0,0,57,0,514,1152,76487,0,13562,2,10688,0,0,0,0,22,17364,781,0,0,0,0,0,0,0,0,230,3,0,0,52385,54723,3406,597,17,0,33,211,0,26,4,56,0,0,0,37,0,25
206,9,4,110,0,0,0,0,61,683,2222,19,0,0,0,6,9268,0,38,0,9,8,37,493567,2103,0,2031,0,64,47,0,0,841,0,0,905,95614,30052,4102,1633,6447,0,10154,19543,1297,278,12,2,280,1,1819,393,109,52832
0,182,0,678,0,0,0,0,0,0,0,45,719,436,170,0,1113,0,4169,0,0,4182,78,230,151887,0,0,25,5631,9,0,0,2760,0,200430,30909,45947,39359,7244,6511,0,0,10,167,55,0,0,1,0,0,0,860,0,1198
0,0,0,66,0,0,0,15,12,65,823,1,43,31,8,2,87,0,38,0,6,73,36,981,1110,2713,2288,10,2,23,0,1,719,160,579,1177,1740,3833,194,116,3,751,138,217,2545,813,294,0,375,26,233,143,2,1055
22191,6557,7443,24630,2402,403,5,1457,3482,9734,25064,191,11609,328,751,14,303,13,1812,0,471,239,244,79155,18902,3964,96983,9,21,2798,0,2,1896,429,21923,58726,4683,10125,350,1150,33,13,13,419,237,240,15,3789,145,5,311,299,1,51882
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,0,69,0,0,15288,0,285,413,27,543,0,0,4,0,8,0,0,3,0,0,5,0,0,38
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,32,435,0,0,0,14,0,33816,2525,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23
4,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,2,0,0,0,0,8326,0,2,20,34,0,192,0,0,0,70,16,8940,11,200,0,0,0,0,0,0,881,0,0,1017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,48,1172,0,0,0,136,43,0,0,0,42,43,16,0,4154,0,29,0,86,31,147,7116,5137,45,2528,0,147,4,0,28,978,113,6397,16164,2275,3179,361,419,55,2652,319,452,548,122,4,27,493,5,197,27,93,4342
0,0,0,0,0,0,0,0,7,0,253,913,8034,5650,664,0,816,0,295,0,331,445,1328,116302,11182,7938,6422,0,132,3197,0,21,5776,10451,6834,17432,175250,105954,7045,2206,2992,8312,2869,1301,33791,11446,2864,1567,5298,124,1037,495,41,16750
4282,321,282,1153,21,128,0,7590,135,184,18446,1867,2411,291,3570,38,31717,1248,45395,0,445,192,787,1260,4144,3,3009,204,1422,121,0,7,71,2623,248726,149945,53413,44653,7051,12732,3692,15805,2082,85214,80480,31700,603,60264,159,3118,33728,1186,0,49298
12053,6630,5128,72490,7065,1077,284,1009,1847,16462,19126,6972,210351,455853,15595,11,56156,6,2460,0,43342,50514,103047,215098,69286,3270,86122,1372,5119,5749,0,1328,4191,353,288476,59660,621978,394995,13840,4044,2031,6178,3347,6809,2036,669,160,1882,557,17,1370,1336,202,45467
0,320,4071,24462,843,193,0,10283,324,0,5526,3938,0,0,105,16,815,0,230,0,28,441,12941,34438,2987,0,0,317,0,1042,0,25,1416,1905,7480,72662,52212,137764,14160,24672,5980,292182,18695,2620,12432,19319,2398,279,3462,22,14549,384,262,8460
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19100,0,0,0,0,0,0,0,0,0,1980,1395,6696,542,425,246,799,15,2834,43033,721,5444,66354,604,9652,0,22237,27320,33909,0,522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17138,0,0,0,0,0,0,0,0,0,2288,2682,14666,330,10224,73,639,7,0,1330,49,288,207,53,0,335,0,1245,14,0,563
516,341,817,6322,345,43,9,210,58,521,924,235,6915,14413,548,2,1752,7,249,0,1372,1695,3562,16774,3128,113,2955,55,219,365,0,163,640,66,9306,6376,19370,16035,588,1033,98,190,281,251,3073,113,20,190,139,1,116,44,6,4467
190,104,81,1140,111,17,4,16,29,259,301,225,10255,12129,542,0,941,1233,127,0,682,802,1621,18992,1090,51,1354,22,81,1699,0,103,750,1366,14925,10357,10842,7135,348,1039,32,97,3552,1301,232,17,3,92,328,3,196,22,3,1881
2172,1195,924,13066,1273,194,51,182,333,2967,3447,1257,37914,82163,2811,2,10122,1,443,0,7812,9105,18573,54309,12488,589,15523,247,923,1036,0,309,755,6686,51995,10753,113595,80608,2557,825,366,166943,14258,7652,20642,12112,2247,948,1918,3,15830,372,36,16004
163,90,69,980,96,15,4,14,25,223,259,94,2844,6164,211,0,759,0,33,0,586,683,1393,2909,937,44,1165,19,69,78,0,18,57,5,3901,807,8411,11712,964,3571,809,145938,53170,4696,28,9,2,25,8,0,3304,18,3,2019
512,282,218,3079,300,46,12,43,78,699,812,296,8934,19361,662,0,2385,0,104,0,1841,2167,4377,9877,3816,149,3658,58,217,269,0,56,275,21,12252,2667,26436,23561,601,50624,15550,45059,2331,11633,88,66,7,80,1731,11,1049,61,9,2139
0,0,0,0,0,0,0,0,19,0,0,0,0,883,220,0,744,0,5718,0,38,330,774,48776,9899,262,5838,0,213,194,0,22,292,653,14,95058,18550,35721,10714,7790,2297,4595,3940,6440,35799,5183,899,0,25524,729,1924,418,7,17999
605,228,206,1700,300,845,0,1466,191,623,47310,741,14803,2904,0,11,5041,0,965,0,2124,6978,3484,139105,47369,4512,21367,1071,1340,3606,0,289,943,7670,8018,471813,21975,23080,2375,13473,1027,20976,1259,1563,11867,81696,34209,10559,17919,2030,10529,248,0,11042
0,0,0,0,0,0,0,0,0,0,0,0,0,2466,0,0,0,0,0,0,0,261,0,225,0,0,0,0,0,0,0,0,0,0,57147,0,5082,10263,336,11334,163,7801,0,0,1271,11502,5634,0,0,0,232,0,0,13823
0,0,0,0,0,0,764,1309,0,0,0,0,0,0,0,0,0,0,0,0,28,1593,74,7412,2293,1214,12934,0,720,0,0,7,750,1098,33242,122596,92041,5220,627,2394,302,859,1703,5056,4081,822,75,0,42087,1078,128,470,0,120687
6006,766,1628,7966,241,23,0,798,152,478,2939,571,11383,2555,0,6,0,0,0,0,1947,0,701,907,424,514,23712,0,150,0,0,19,102,1007,13787,82666,20561,65575,3822,2101,1067,18685,451,118,60,5099,7,1902,24081,111,3528,85,0,9897
21,0,0,0,0,0,0,0,0,0,0,0,5894,1962,88,2,290,0,7,0,3,125,27,953,611,123,3503,124,511,90,0,0,171,5799,17528,54629,8130,78811,16603,3532,384,45766,5052,2548,4411,3857,4673,3987,7229,40,128,48,289,8392
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,754,0,56,0,159,0,0,0,0,0,0,0,1404,8,0,24,0,340,0,0,19,44,263,745,22,0,0,22,0,0,0,0,186,4337,4037,2875,2832,1707,1248,223,2753,1299,17,300,88,313,58,762,38,473,25,0,1516
0,0,0,0,0,0,0,0,0,0,21,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,89,30,24,4,0,0,0,34,0,0,0,0,0,0,0,0,0
2677,1383,5720,3368,1054,239,0,2263,24,184,653,1704,23923,594,2000,19,204968,244,1309,0,1301,584,3267,16751,2828,3268,9810,289,0,1915,0,51,4801,10927,43994,66978,32938,39769,15345,123389,3322,4190,1175,743,2759,3973,1995,974,8483,198,2821,87,0,4233
