0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,157,43,12,0,0,0,0,0,0,217,0,1,672,338,210,10,2,0,0,1,0,0,1,0,0,0,56,90,47,363,664,746
1912,29,2,3,1663,0,244,9,4,46,4,1,1,36,8,64,468,1867,12460,129,0,34,0,3,2,6,0,1,0,0,0,249,1,4,31,35,504,841,997,218,2,3,38,3,0,34,462,36,0,27,35,17,467,294,0,99
9,15,1,2,10,0,274,4,1,19,2,1,0,8,295,113,310,299,6378,281,0,231,0,9,6798,251,222,221,10,8,2679,1612,18,32,189,53446,3802,11003,27237,4177,2861,549,70,1202,671,1451,22741,1765,9,155,13389,1365,25906,45898,8382,19213
3845,5528,937,841,294,350,4403,150,59522,3608,115,75,82,1104,85,655,583,1537,14,102,0,24795,0,538,346,112,16,0,3,0,101,298,0,0,1,101,69080,5754,23289,934,116,713,56,3447,727,2,14988,7009,26,30,70890,1938,92202,73679,1418,1434
1608,1490,94,217,65,50,2927,11,603,1656,30,28,61,268,921,2225,837,769,2324,2892,0,2737,0,4517,27538,376,144,94,77,22,1709,363,565,37,47,211,25044,15996,41248,16878,1125,518,280,189,476,1566,4328,863,19,474,4521,1188,79535,8330,5543,933
5161,7118,357,948,343,387,12338,32,3989,12378,168,180,445,1756,7068,16743,2392,204,17948,22143,0,1082,0,313234,188295,1740,956,48,314,23,2999,2729,37,245,356,726,118135,601,12474,305,1929,229,885,107,722,9968,9567,547,7,103,852,167,7211,6968,29061,2243
535,454,23,57,202,58,1095,5,84639,14880,1763,429,1167,3067,387,905,836,532,1038,3268,0,4695,0,17098,10170,266,105,8,23,17,838,2647,5,84,254,805,31027,33949,72403,7795,126,47,48,1142,79,540,2804,991,16,1337,511,50,51026,27118,5627,2827
73,100,5,13,5,5,174,0,56,174,2,3,6,25,99,236,34,3,253,312,0,1321,0,5243,3151,29,16,1,5,0,50,1364,27,4,6,317,3279,31,793,5,52,4,15,925,308,167,1099,52,1,50,34,251,12678,182,454,53
41,48,2,6,9,17,87,3,26,84,56,14,38,100,49,108,41,204,171,270,0,499,0,2007,1208,11,6,0,161,13,19,17,0,2,2,5,757,55,10759,15,12,1,6,1,5,64,61,4,0,1,5,1,46,80,194,14
16,8,0,1,0,2,9,0,3,1441,177,42,116,233,5,10,8,38,11,14,0,86,0,245,212,52,7,0,2,2,3,119,0,0,1,167,594,400,3949,42,45,42,986,317,11,25,636,347,3,1,332,11,46907,2528,297,76
14,8,0,1,2,1,34,2,4,3482,429,103,280,538,6,14,7,20,15,19,0,81,0,4254,279,48,7,26,7,0,4,6,1,0,1,15,1567,1259,16591,871,898,366,1293,711,2,127,744,55,0,5,457,125,5071,103,1947,63
3,0,0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,21,0,0,0,211,0,22,0,55,8,0,1,0,2,7,0,0,11,48,71,445,488,599,1,6,6,9,5,0,862,79,2,1,89,5,12358,387,97,4
44,12,1,1,3,1,18,1,1,9,1,0,0,3,0,1,6,142,672,36,0,318,0,35,1,6,16,0,6,1,925,3,1,0,2,115,10283,1536,7269,2903,19,23,1102,23,5,6,952,239,2,1,67,8,31383,2474,772,51
1,0,0,0,1,3,247,1,2,26,2,1,1,10,0,2,20,242,0,0,0,263,0,493,300,650,71,171,14,5,401,537,7,18,233,1109,22737,3011,158753,2551,264,3819,613,2353,392,926,343499,12622,209,213,3394,1101,226181,140722,28841,4333
645,180,11,15,17,20,1669,45,86870,1355,42,39,32,1004,114,875,54,273,15,93,0,7693,0,6,17967,48,70,7,10,0,30,21,0,1,0,22,42597,14555,47578,3498,587,1177,209,841,3,144,23393,16074,203,13627,17381,118,151935,17311,6912,4136
1,9,0,0,0,0,10,2,6,18,1,0,0,8,0,0,8,1,1,6,0,207,0,7,1,1,13,1,0,0,0,1,0,0,0,104,317,197,250,131,28,83,108,47,21,1,127,288,35,141,138,3,279,20,128,45
949,237,17,25,15,0,2065,32,23,303,26,9,7,118,10,74,81,26,5,33,0,621,0,2257,156,491,57,25,87,5,2,23,80,0,2,20,31724,1481,18605,1198,1015,326,417,286,31,1,7487,8544,143,5078,3266,325,76647,0,272,1555
1,0,0,0,2,0,4,1,0,1,0,0,0,1,1,0,13,94,0,0,0,4565,0,848,594,280,19,170,1,15,90,759,0,6,70,1044,3038,4254,94599,143,225,3,24,618,28,1475,12782,4886,52,4991,9855,869,18160,36147,43543,2106
2363,757,223,462,5,0,353,1,407,68,23,8,7,2,407,286,91,90,834,1385,0,209,0,502,170,6,19,20,2,0,150,80,0,4,19,384,3151,1906,8728,1277,225,412,439,126,1,6,304,828,10,770,2160,94,3793,4245,1393,1115
0,0,0,0,0,0,0,0,57406,218,8,7,11,23,3,0,0,0,0,0,0,3451,0,0,227,129,0,0,0,0,3,0,0,0,0,41,24499,3684,7641,434,167,99,461,327,1,414,44999,3615,26,1745,8121,642,49579,77164,492,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,66,0,12,3,1,1,9,0,0,2,3,0,0,0,239,251,859,4172,731,14,1,134,160,0,0,2212,989,18,525,693,18,9264,33919,46930,18
0,0,0,0,0,0,0,0,53039,0,556,0,0,0,1,6,3,48,0,1,0,840,0,18,39,115,9,41,0,0,3,20,1,0,26,30,4465,998,9851,381,127,355,74,179,28,0,674,1229,13,373,179,139,4778,20443,44425,23
0,238,16,30,3,1,1082,1,0,32,3,1,1,11,0,2,10,168,0,0,0,164,0,3,25,2,2,0,0,0,1,3,0,0,0,3,52771,3597,772,4157,141,631,29,553,8,2,2169,64,6,168,165,289,46381,709,543,52878
