1,0,0,120,0,0,2,0,0,0,0,0,4,29,0,0,0,0,22,0,0,0,206626,624455,504,9,296,84,437,0,39501,0,9,504,122,1234,468,83,8083,27808,7,0,0,0,20862,26785,15568,1889,11905,5317,30262,8468,14,24,91,587,244262,1,5352,5117,1005,1114,1188,341397,51581,0,47,43308,33910,2520,26887,0
0,0,0,0,0,0,0,0,0,0,0,30,0,158,0,0,316,0,0,0,0,0,81348,98374,5289,136,0,0,0,0,4459,0,0,0,0,0,0,0,0,45,6,0,0,0,0,182374,207648,0,197226,9047,68843,1896,0,0,616,920,41054,0,0,11627,1951,1623,380,554,438611,56858,33514,0,7012,542,35414,0
0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,22565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,31230,0,0,0,0,25,29881,0,0,0,0,0,0,0,0,0,0,0,0,13,189,0
0,0,0,8,0,0,0,0,43,0,0,0,0,1,31,0,36,0,17,0,0,0,54,0,13,1402,0,0,0,0,16,173,0,99,21,216,82,0,6865,1151,0,0,0,0,41891,32151,20766,0,21538,0,132,11805,0,0,0,4,1003,0,938,350,0,0,970,14133,0,0,279,3671,701,0,0,0
0,0,0,53,0,0,0,0,29,103,0,0,0,0,0,0,3790,13,1271,1087,450,0,4979,332,224,8,684877,173164,4701,2836,684,8133,7815,51,20,10910,184,999,1835,13339,3,276,22,23,73051,95590,29555,69,1877256,6874,3989,4502,1537,469,10223,4167,240408,1100,886,179517,228004,29946,41177,315099,2085590,295669,315480,46087,59893,268,5960,105
2,2,0,41,0,13,4,0,360,3842,0,817,256,4756,5074,1929,17730,10381,2011,3014,1915,0,250,3565,538,1321,46,3236,181,383,739,12786,6743,3385,137,268,492,29510,882,54,25,922,823,13,112558,91903,43045,21016,715678,24091,51465,20240,11,65,116,44591,27855,4878,14908,510842,727258,92976,13057,892889,9409,1753969,89702,45043,34839,1685,5039,480
361,305,0,3324,0,11,3,0,154,39,0,1794,693,55,18425,75,5034,155,3629,65,1340,0,91351,61775,142,5104,24103,8934,2127134,11101,194651,4586,2481,23394,3,61296,25,9445,15989,6956,1,251,3,8490,1257435,1350949,573107,1871,810347,2942,12678,27556,133,38,8815,7334,1240490,873,134,52102,1718,5489,2278,86763,153301,65655,157181,96295,26006,29,163021,3569
0,0,0,0,0,43,0,0,27,0,0,0,0,0,0,464,0,0,13,0,3158,0,0,0,0,0,0,0,58838,1353619,0,0,0,0,0,0,15,0,0,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,66,0,0,0,18728,2087,6798,0,214927,0,0,769277,0
0,5,0,21,0,128,2,0,39,1097,0,13,0,639,20203,494,611,1253,965,382,27,0,2743,16850,1028,502,490,52512,4966,20213,66958,2429,1083,704,3174,31724,515,418577,10370,48166,49,177,2,0,64549,54708,82484,15892,57642,1719,11167,5668,3,565,525,24,269395,6160,2206,3276,36171,5368,1607,390317,6561,19713,8269,20988,1833,346,9568,73
0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,59,0,6080,0,9,200,2,0,0,0,211,4,5023,137660,0,318,0,4027,0,90,37688,0,0,0,0,0,1839265,1915712,589387,0,58076,820,568,0,0,0,2,164,47334,4,0,0,14,489,6862,291,936,36612,95706,80873,1905,28,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,35,472,0,0,0,32,0,0,0,166,47,39,64,177,100,1087,0,15979,60661,1522491,2208,3102,29173,20269,1126365,29642,87097,0,0,0,11,1451771,2091183,858917,0,0,0,408,893,1,0,4,0,147124,74587,76088,77924,61870,3073,5889,346025,32926,0,365,120242,0,379,0,0
5,0,0,36,0,0,4,0,185,0,0,0,13,483,0,0,99,23,40,0,0,0,1284,8095,236,70,694,4064,2294,0,1590,1745,4188,524418,5334,94537,19369,1184,4758,973,4,0,0,0,16420,851771,253335,0,23554,732,2867,1839,4,3,9,9181,14764,537,48139,46560,183,6532,672,11947,651,0,20006,45936,4583,404,7877,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,0,0,4239,120,0,5,0,0,0,1166,69,121,0,0,4,1,0,0,0,16376,8071,18174,1552,7577,46,6046,2071,0,0,49,3124,21208,91,4730,1364,364,917,181,1325,19375,21160,12562,3943,7525,1041,95,4
0,0,0,183,0,0,0,0,0,987,0,0,22,872,0,0,0,0,0,992,989,0,0,0,0,0,0,0,1993,0,0,0,0,42273,13859,209760,35647,133603,0,789,28,58882,0,0,1149267,1830129,864993,0,0,0,6,0,0,0,8,22,49,0,51075,152405,23701,2698,0,9684,46652,207622,41853,95820,0,2667,4621,0
0,0,0,0,0,7,0,0,21,239,0,933,0,1,0,0,50,24,17,0,125,0,2212,24,4,3,0,46,192,182,2625,2555,5402,3208,22,15442,25736,366300,603,58,0,523,62,45,157954,153384,74601,33084,12898,0,36942,10662,8,85,1019,2071,78382,6671,4664,22949,19226,2475,304,2264,842,135055,17461,7637,512,269,306,169
0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56651,0,0,0,0,79,0,7050206,98123,0,576,0,0,0,0,0,1164343,290492,0,34047,367603,384474,2009,11202,185682,0,371071,0,0,0,221260,85034,13859,0,75496,0,0,0,0,1185,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,146,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037,0,0,0,0,0,81682,0,0,0,0,0,0,0,0,0,0,6685,0,0,0,11049,477,2025,710,7559,158634,0,15802,12391,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,0,0,0,0,277,61598,0,0,0,3,1699,0,0,0,4075,687,0,0,0,1,302,6034,1,46,374,1,142430,189382,464,46,949,242,300,120,0,18,138,57,15836,2071,363,377,66,14,73,74553,1795,1160,118975,79580,17147,6016,39434,37
0,0,0,14,0,0,2,0,29,12,0,3,0,5,66,8,38,12,20,11,11,0,1,9,9,7,296,2137,64,183,7,168,1140,560,38,1471,43,12984,5,16,0,846,208,213,1167,866,1309,1214,1978,304,449,7415,3,1,398,629,915,1508,1657,187,2319,123,18,517,35,257,10436,607,441,20,162,112
0,88,0,4,0,2811,9,0,2507,1378,0,209,8,2320,150797,956,130886,76398,15136,8506,5377,0,11419,306103,10207,2182,52493,83206,183263,5380,74487,186529,214960,107858,30008,37513,113330,673440,42886,42979,49,10436337,124462,23387,572963,654494,669529,148391,3467226,47078,135633,66988,488,568,57659,228169,2783009,503732,547024,869968,72687,124140,43485,1543815,763394,1593296,1176688,348902,360336,11836,279962,67639
0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524229,0,0,0,91109,0,0,0,1929970,0,157,18,0,0,676,0,0,0,0,0,0,0,0,0,169171,56,0,0,0,0
0,43,0,0,0,247,0,0,607,0,0,0,0,905,0,0,0,1473,1130,1943,145,0,211,2646,4427,513,0,120,3070,1494,1265,25428,0,0,1354,218,284,685,2336,1996,845,2956,1590,38271,905,503,5492,487,5531,21,5033,234,11,8,220,41931,59149,1026,49120,27338,190,3332,916,40602,4035,182121,50948,28416,1604,2220,2352,2462
303,52,0,1282,0,217,5,0,277,679,0,29881,21,518,3633,1189,7577,4423,4378,1016,22960,0,17876,7456,3063,1886,6367,26910,12654,15268,5587,1424,249646,10449,67071,14565,3208,104263,550,3363,6,24937,276,27496,16900207,15526606,2997161,806,2591455,863,112910,69775,437,1957,115091,249614,933410,201838,1106315,104007,41351,24547,31385,1663698,164740,2086331,1358993,416830,112480,1270,62991,72211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198964,0,17742,4110120,5368749,2490784,0,0,9252,0,0,0,18,0,0,0,0,121505,0,0,0,0,922997,0,3429468,575922,202455,0,322,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524593,106515,218189,0,300688,123253,19027,14574026,7136057,4763247,0,6954789,0,0,0,0,0,0,0,1168555,508340,505051,34740,6270,9050,2465,504043,617639,518472,833443,270865,0,0,479227,0
99,95,0,1834,0,138,7,0,4200,1279,0,1826,227,7647,347752,25179,102387,40218,32318,19107,16967,0,108503,249670,11290,2619,76061,50595,508860,202046,95486,38451,367238,108751,57246,107883,137057,2496335,76097,53925,6708,178625,34998,18203,1398158,1791133,1002319,841167,620866,11334,1399248,92764,1848,7480,69188,35575,2427069,31865,267307,201719,322283,88541,29841,613421,845751,1574863,417664,326874,62003,14801,191781,34438
874,841,0,16158,0,1215,61,0,37001,11266,0,16089,1669,66674,3062410,220191,897294,345933,274813,168128,149144,0,951100,2194892,83088,22345,669536,445137,4476660,1773516,835480,332715,3233745,955292,69508,892457,432355,15200858,345921,445362,866,76292,1980,17836,12088059,15465070,8166821,803224,4987726,97762,1951952,786652,4396,17038,228832,197692,21219799,267675,504960,1352757,1366685,277477,108518,4129767,4175093,4057136,1697541,1581298,480700,54156,1530736,17871
0,0,0,4,0,0,0,0,130,3,0,4,9,18,828,60,243,94,277,45,40,0,1816,594,393,228,181,120,1211,480,226,90,10684,3614,225,2333,117,4112,94,120,0,21,1,5,26845,126314,25925,217,475758,6614,8118,3318,1,10,31895,7196,6801,1330,9210,366,370,75,29,1117,1129,1097,459,7387,15210,244,414,5
116,85,0,3763,0,3053,26,0,1915,19103,0,1308,75,3152,110128,17064,42190,10347,17667,11056,7863,0,58643,64622,3375,10755,51196,14305,280588,203110,88500,74097,217150,693398,7879,94738,24043,943395,11589,31011,326,17154,3644,832,3308292,2284175,1433814,2737750,5915668,3109,822313,169739,287,527,1320883,162463,1675553,52899,556493,696533,410641,108232,24718,342513,1751579,445177,784944,94450,496587,5183,116413,88181
1,1,0,21,0,2,0,0,48,15,0,23,3,222,5579,284,2186,1147,1079,217,192,0,4262,2829,829,213,863,574,5770,2286,1077,429,14742,7769,492,5224,557,150922,446,574,1,98,3,23,29358,37622,95161,155921,362942,126,26085,3595,58,22,107646,3656,27348,1700,18325,1743,25071,358,140,5322,5381,5229,2188,3075,39992,70,1973,23
0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,9,4,3,2,2,0,10,23,1,0,7,5,46,18,9,3,34,10,1,9,4,211,4,5,0,1,0,0,125,160,85,8,52,1,20,8,0,0,2,2,220,3,5,14,14,2278,1,43,43,42,18,16,5,1,16,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,1,4,1,2,1,1,0,6,8,1,0,2,2,17,7,3,1,31,10,1,7,2,56,1,2,0,0,0,0,191,245,100,27,1496,0,35,9,0,12,438,41,79,3,19,5,5,1,1,15,209,15,6,17,55,0,6,0
1,1,0,11,0,7,0,0,50,53,0,22,1,78,1485,168,561,167,242,456,228,0,1110,1232,85,40,376,24083,2083,1996,2228,4487,7936,2276,161,1535,217,6811,151,236,1,82,263,127,7811,24477,22897,18177,20134,67,1941,29807,34,1357,51963,961,9654,1060,6085,13097,18913,4197,285,3573,10631,4312,5727,978,782,44,6221,10
0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,4919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1111,0,24921,0,0,0,0,1358,31,11547,9,3,2,6487,131,503,108,2352,7120,141818,4649,93,3026,12,811,10
15,4,0,20,0,18,4,0,4912,1207,0,542,60,2949,10330,1159,1026,1020,3783,1395,7652,0,48406,6599,11507,2794,2691,49901,28824,5861,2129,4130,127968,29968,1843,55702,3042,943382,420,1966,9,2016,661,582,2416589,19786,855778,136498,8446488,939,280979,85318,650,15448,478500,334972,6566953,17304,562669,864403,723282,95390,24979,572356,3314524,10720599,1703832,752243,538667,609,451749,53806
0,0,0,0,0,0,0,0,9,640,0,11,10,233,1710,304,1047,182,260,193,189,0,803,19,29,67,116,6762,5109,2777,11,64,250,17,14,610,41,1079,46,2,1,349,122,112,19650,21737,11236,196,15556,2,6345,3593,11,595,3069,7327,12794,23943,18884,23534,2623,2616,936,6263,8511,53223,334966,8290,30420,890,4711,30
972,81,0,842,0,119,74,0,2815,1288,0,500,10,3670,163274,0,212885,6718,6718,6534,4561,0,10051,9165,3001,1871,0,263653,112809,27432,233596,362399,362186,450233,8985,35703,185729,0,6419,16431,4326,17214,10353,17182,1004151,915471,5823265,346886,10080070,3068,1231063,40153,7856,1066,110298,417915,1043986,594759,1247898,2457813,1317669,370991,171798,721612,10415855,1210054,1275490,369969,367732,15869,183240,248619
463,185,0,864,0,691,575,0,1666,18991,0,38630,261,19421,485883,98317,80482,112739,29624,3690,3384,0,131199,28544,31187,11050,58711,253567,330366,446958,208019,297792,146904,91228,6359,75203,118396,1266343,1784,19460,40,188322,14207,49974,2245211,2252758,1401165,3264233,13657195,59281,1662076,286278,2547,17945,677939,242780,1917423,412951,995220,9484083,1475531,1876608,523588,730055,3045724,282362,870110,13924,481769,2694,10175,363
0,0,0,0,0,0,0,0,14407,51777,0,29731,3410,68049,302831,38552,549397,107747,13941,1089,530,0,2871,95585,9369,3393,5346,73472,510599,557817,165372,109547,19628,93087,4423,50813,77965,1584845,34342,11382,8,174093,94601,35986,794694,776769,822812,1561459,2806994,78557,1512162,449430,597,39189,463134,152452,281278,444290,1059224,1427530,1158846,284519,250435,991249,7477579,480350,656536,325288,101084,1767,174111,858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2668,0,42195,0,0,0,0,345674,0,0,94795,0,0,103627,3588,0,0,779216,1855360,5159,686462,148369,4421,1023447,3880,843533,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139760,0,0,0,0,0,0,0,1012284,0,0,2326246,308301,298853,332795,0,0,0,0,0,0,0,0,0
0,467,0,0,0,0,0,0,0,0,0,35486,0,5260,227042,0,0,877,0,0,0,0,18631,33511,23132,0,0,11081,0,0,0,474849,1870131,17015,0,0,248072,0,93086,37723,223,62405,14590,10589,1216329,1195346,429034,36758,10712932,262,367378,169429,0,3732,84542,0,6025296,456060,647792,668712,96610,374753,70501,8091472,4522707,209743,528480,78905,391679,20027,2243813,0
223,425,0,47327,0,6007,762,0,89847,28526,0,1030,155,84023,443175,234262,532368,271377,131476,11701,10065,0,66509,390811,15093,4399,231669,569247,859800,1005191,708258,614312,1220259,620357,83317,296383,353898,7019959,303445,238871,1093,42567,54853,39350,11934759,11118148,9065424,3137682,9211695,2543,3171496,987716,10154,23103,1024171,620485,8878147,638334,2359193,2320841,1870442,963116,374511,6691812,5586877,9831641,5933719,799643,1150881,87114,1689431,337289
0,0,0,0,0,0,0,0,0,1234,0,0,0,337,22389,2191,34383,316,2159,225,96,0,73,337,235,129,3369,44226,46667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9353,2487172,400988,0,522071,0,549894,34,21,25493,0,35148,295219,0,391,0,108,0,0,120558,58352,2224081,279447,283555,120169,0,15058,228
0,0,0,0,0,0,0,0,0,0,0,5650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5277,0,0,0,316746,0,0,0,1515973,0,0,0,0,3558,2281,543087,0,501530,426637,1084526,7945,318433,85,0,880,38876,140130,533664,2,1895,1814951,542446,214070,3639,11917,3941054,2716568,2214237,5623,6323,276,317403,2015
0,0,0,0,0,0,0,0,0,0,0,0,0,1129,8839,0,4514,0,1214,0,0,0,5325,193191,1266,0,0,0,0,0,0,0,276533,0,0,3573,0,0,0,58944,0,0,0,0,0,0,47871,8992,556418,0,306287,18158,83,969,0,0,79449,35442,0,0,0,0,0,596032,1058,0,0,634504,17687,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181780,0,0,1689,0,1322,0,0,0,0,2233,3821,0,2329982,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0,0,788,0,0,0,0,368,0,0,0,0,0,678,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20742,0,0,0,0,0,0,0,0,925383,0,0,0,0,0,801970,0
0,0,0,0,0,0,0,0,0,0,0,0,99,5951,55400,0,33010,0,7022,0,0,0,26583,0,6319,0,0,0,0,0,0,0,0,0,0,60796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912670,0,785,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
